# FLEXIBILITY PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/reducedEcYeast_modified_withDamage.mat
# parsimonious solution true
# Boolean model ../../ModelFiles/Boolean/rules.txt, ../../ModelFiles/Boolean/species.txt
# TF layer ../../ModelFiles/Boolean/TFtargets.txt
# basal damage formation f0 = 0.0001
# basal damage repair r0 = 0.0005
objective	flexibility 1	flexibility 2	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
NGAM (MAX) + ATPProduction (MAX)	0.35	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.35	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.35	0.1	0.02	24	2.382608695652196	33.500000000000206	15.0	0.0220917259785446	25.500000000000092	9.0	0.23557928464999017	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.35	0.1	0.04	3	32.20000000000031	5.1999999999999975	0.0	0.00026175214869589086	0.30000000000000004	1.0	0.0020143100453444895	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.35	0.1	0.04	26	1.4080000000000092	23.90000000000007	18.0	0.029700001686740078	13.999999999999966	8.0	0.24251440825054477	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.35	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.35	0.1	0.04	3	31.500000000000313	99.9999999999986	3.0	0.007561074155687546	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.35	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.35	0.1	0.04	21	4.3049999999999695	52.70000000000048	13.0	0.022972230171278765	47.3000000000004	8.0	0.18901061046752834	0.0	0.0	NaN	alive
NGAM (MAX)	0.4	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.4	0.1	0.0	26	1.3080000000000078	25.200000000000088	20.0	0.04792566339369134	9.699999999999982	6.0	0.2311334535835597	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.4	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.4	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.4	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.4	0.1	0.0	26	1.5960000000000119	25.30000000000009	17.0	0.02533476896754373	19.60000000000001	9.0	0.2689808985416456	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.4	0.1	0.02	1	NaN	99.9999999999986	1.0	0.005338115510953705	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.4	0.1	0.02	26	1.3120000000000078	23.90000000000007	19.0	0.03683621816431787	11.199999999999976	7.0	0.23114476812650497	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.4	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.4	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.4	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.4	0.1	0.02	25	2.2208333333333536	32.800000000000196	16.0	0.02649177864959726	29.800000000000153	9.0	0.2808913367787992	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.4	0.1	0.04	3	31.600000000000314	99.9999999999986	3.0	0.007570435750510209	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.4	0.1	0.04	26	1.3400000000000083	24.300000000000075	19.0	0.03718171417869201	11.599999999999975	7.0	0.23330175079865578	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.4	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.4	0.1	0.04	4	24.033333333333392	99.9999999999986	4.0	0.00881463460874216	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.4	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.4	0.1	0.04	22	4.085714285714257	49.20000000000043	13.0	0.02149260406455836	44.10000000000036	9.0	0.23026821899754088	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.45	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.45	0.1	0.0	26	1.2880000000000076	26.400000000000105	21.0	0.06232846165361288	7.999999999999988	5.0	0.2311259880249101	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.45	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.45	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.45	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.45	0.1	0.0	26	1.5120000000000107	24.00000000000007	17.0	0.02428505083845759	17.799999999999983	9.0	0.25805427599858993	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.45	0.1	0.02	1	NaN	99.9999999999986	1.0	0.005338115510953705	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.45	0.1	0.02	26	1.2920000000000076	26.400000000000105	21.0	0.06232846165361288	8.199999999999987	5.0	0.23111735407379155	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.45	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.45	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.45	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.45	0.1	0.02	25	1.9458333333333497	15.89999999999996	9.0	0.003332300736292862	35.20000000000023	16.0	0.23955470915136678	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.45	0.1	0.04	3	31.550000000000313	99.9999999999986	3.0	0.0075664427870537326	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.45	0.1	0.04	26	1.3000000000000076	25.100000000000087	20.0	0.04792255884035928	9.799999999999981	6.0	0.23111789971331628	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.45	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.45	0.1	0.04	5	19.49999999999996	99.9999999999986	5.0	0.010349590078394949	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.45	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.45	0.1	0.04	24	3.3608695652173863	31.100000000000172	12.0	0.011372470512775276	59.60000000000058	12.0	0.2722224250444715	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.5	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.5	0.1	0.0	26	1.2760000000000074	27.600000000000122	22.0	0.08103862322434206	6.499999999999993	4.0	0.231127573835605	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.5	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.5	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.5	0.1	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.5	0.1	0.0	26	1.4360000000000097	22.900000000000055	17.0	0.02319011814470339	16.399999999999963	9.0	0.2465529866740301	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.5	0.1	0.02	1	NaN	99.9999999999986	1.0	0.005338115510953705	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.5	0.1	0.02	26	1.2800000000000074	27.600000000000122	22.0	0.08103862322434206	6.5999999999999925	4.0	0.23112380506348149	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.5	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.5	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.5	0.1	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.5	0.1	0.02	25	1.7333333333333467	27.700000000000124	17.0	0.027798060621358762	17.59999999999998	8.0	0.22716042577448975	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.5	0.1	0.04	3	31.550000000000313	99.9999999999986	3.0	0.007565066879572996	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.5	0.1	0.04	26	1.2840000000000074	27.700000000000124	22.0	0.0810397408734188	6.699999999999992	4.0	0.23111909718276963	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.5	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.5	0.1	0.04	5	17.525000000000073	99.9999999999986	5.0	0.009752028723049797	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.5	0.1	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.5	0.1	0.04	24	2.882608695652196	36.50000000000025	15.0	0.024141959987265232	40.2000000000003	9.0	0.2563845678088632	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.05	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.05	0.15	0.0	23	3.104545454545473	43.80000000000035	15.0	0.02879558848877594	29.50000000000015	8.0	0.23559005165612518	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.05	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.05	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.05	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.05	0.15	0.0	22	4.128571428571398	49.80000000000044	13.0	0.021981621748204005	43.900000000000354	9.0	0.2353926752752642	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.05	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.05	0.15	0.02	23	3.2136363636363754	39.20000000000029	13.0	0.017250444499017074	36.80000000000025	10.0	0.24085449978835122	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.05	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.05	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.05	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.05	0.15	0.02	19	4.916666666666625	56.700000000000536	12.0	0.020484388862433346	43.300000000000345	7.0	0.13089537321998085	0.0	0.0	NaN	alive
NGAM (MAX)	0.05	0.15	0.04	1	NaN	99.9999999999986	1.0	0.005466765022829656	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.05	0.15	0.04	23	3.3681818181818213	37.50000000000026	12.0	0.013652862791336748	42.30000000000033	11.0	0.2497794777786096	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.05	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.05	0.15	0.04	1	NaN	99.9999999999986	1.0	0.005466765022829656	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.05	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.05	0.15	0.04	5	16.925000000000107	67.80000000000042	4.0	0.0060968163625479905	32.20000000000019	1.0	0.00948752242538778	0.0	0.0	NaN	alive
NGAM (MAX)	0.1	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.1	0.15	0.0	24	2.5695652173913293	36.00000000000024	15.0	0.023896310720700593	27.40000000000012	9.0	0.25453881147422575	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.1	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.1	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.1	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.1	0.15	0.0	23	3.350000000000004	43.50000000000035	14.0	0.023481300610391012	36.10000000000024	9.0	0.25051528688463637	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.1	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.1	0.15	0.02	24	2.656521739130461	37.000000000000256	15.0	0.024456014626937812	28.700000000000138	9.0	0.26039014490344153	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.1	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.1	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.1	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.1	0.15	0.02	22	4.361904761904718	52.30000000000047	13.0	0.022929975599627235	47.0000000000004	9.0	0.2452098271981985	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.1	0.15	0.04	1	NaN	99.9999999999986	1.0	0.0052935980619842945	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.1	0.15	0.04	24	2.782608695652202	38.400000000000276	15.0	0.02534414907812039	30.500000000000163	9.0	0.26968055828019555	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.1	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.1	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.1	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.1	0.15	0.04	15	6.242857142857093	67.70000000000043	11.0	0.0200559729220618	32.30000000000019	4.0	0.05886457125030136	0.0	0.0	NaN	alive
NGAM (MAX)	0.15	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.15	0.15	0.0	25	2.20000000000002	32.700000000000195	16.0	0.026537073235845428	25.200000000000088	9.0	0.2818210610692412	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.15	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.15	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.15	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.15	0.15	0.0	24	2.830434782608721	39.20000000000029	15.0	0.025877074506768318	31.900000000000183	9.0	0.2751040423122593	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.15	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.15	0.15	0.02	25	2.2750000000000212	33.60000000000021	16.0	0.027352688790527473	27.800000000000125	9.0	0.29015348319132883	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.15	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.15	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.15	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.15	0.15	0.02	23	3.836363636363613	49.10000000000043	14.0	0.026242609482343127	44.30000000000036	9.0	0.2789543753192659	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.15	0.15	0.04	1	NaN	99.9999999999986	1.0	0.005172633892171034	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.15	0.15	0.04	24	2.321739130434804	34.900000000000226	16.0	0.028217232088071482	22.200000000000045	8.0	0.23074983741527405	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.15	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.15	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.15	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.15	0.15	0.04	16	5.819999999999954	62.70000000000062	11.0	0.018625979215787146	37.30000000000026	5.0	0.07119879844576199	0.0	0.0	NaN	alive
NGAM (MAX)	0.2	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.2	0.15	0.0	25	1.8875000000000155	28.400000000000134	16.0	0.023172587129287044	20.000000000000014	9.0	0.2466745402705228	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.2	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.2	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.2	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.2	0.15	0.0	24	2.404347826086979	33.70000000000021	15.0	0.022395029394959007	25.600000000000094	9.0	0.23879366041307662	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.2	0.15	0.02	1	NaN	99.9999999999986	1.0	0.0056933308251996394	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.2	0.15	0.02	25	1.9500000000000164	29.200000000000145	16.0	0.02380913096995743	20.900000000000027	9.0	0.25334118708484965	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.2	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.2	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.2	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.2	0.15	0.02	23	3.309090909090916	43.00000000000034	14.0	0.02303774305535156	35.600000000000236	9.0	0.2458740365827587	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.2	0.15	0.04	2	44.80000000000037	99.9999999999986	2.0	0.006470684851487632	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.2	0.15	0.04	25	2.033333333333351	30.20000000000016	16.0	0.02452326404162237	22.200000000000045	9.0	0.2608436144178302	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.2	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.2	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.2	0.15	0.04	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.2	0.15	0.04	18	5.382352941176416	62.40000000000062	12.0	0.022346091369539436	37.600000000000264	6.0	0.10990517488360735	0.0	0.0	NaN	alive
NGAM (MAX)	0.25	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.25	0.15	0.0	26	1.6880000000000133	26.70000000000011	17.0	0.026822216514203752	20.900000000000027	9.0	0.28456003613577596	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.25	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.25	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.25	0.15	0.0	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.25	0.15	0.0	25	2.1333333333333524	31.70000000000018	16.0	0.02572243706317497	25.100000000000087	9.0	0.2732060909621472	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.25	0.15	0.02	1	NaN	99.9999999999986	1.0	0.0055524852500140765	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.25	0.15	0.02	26	1.744000000000014	27.40000000000012	17.0	0.02754221426851798	26.70000000000011	9.0	0.29152226726117675	0.0	0.0	NaN	dead (regular)
NGAM (MAX) + glucoseUptake (MIN)	0.25	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MAX)	0.25	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + ATPProduction (MIN)	0.25	0.15	0.02	0	0.0	99.9999999999986	0.0	0.004486376427383074	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + NADHProduction (MIN)	0.25	0.15	0.02	24	2.9869565217391467	41.100000000000314	15.0	0.026907661626922874	37.50000000000026	9.0	0.2854171822106392	0.0	0.0	NaN	dead (regular)
NGAM (MAX)	0.25	0.15	0.04	2	39.40000000000029	99.9999999999986	2.0	0.006233539046271508	0.0	0.0	NaN	0.0	0.0	NaN	alive
NGAM (MAX) + growth (MAX)	0.25	0.15	0.04	25	1.775000000000014	28.400000000000134	17.0	0.028452050620055607	17.199999999999974	8.0	0.23251663219271085	0.0	0.0	NaN	dead (regular)
